Date,Time,"Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V","Wind Speed (S-WCF 20759914:20941310-1), mph","Gust Speed (S-WCF 20759914:20941310-2), mph","Wind Direction (S-WCF 20759914:20941310-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Temperature (S-TMB 20759914:20160651-1), *F","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V"
10/22/20,18:15:00,100.0,1,97.40,54.26,30.137,0.000,0.2976,4.284,4.5,6.7,351,54.95,58.63,,,,,,,,,,,,,,,,,,
10/22/20,18:20:00,100.0,1,97.40,54.30,30.140,0.000,0.2973,4.284,3.7,8.2,352,54.99,58.63,,,,,,,,,,,,,,,,,,
10/22/20,18:25:00,100.0,1,97.50,54.20,30.140,0.000,0.2979,4.284,4.5,7.5,1,54.86,58.58,,,,,,,,,,,,,,,,,,
10/22/20,18:30:00,100.0,1,97.60,54.36,30.140,0.000,0.2970,4.284,3.7,7.5,345,54.99,58.58,,,,,,,,,,,,,,,,,,
10/22/20,18:35:00,100.0,1,97.70,54.38,30.137,0.000,0.2970,4.283,3.0,5.2,352,54.99,58.58,,,,,,,,,,,,,,,,,,
10/22/20,18:40:00,100.0,1,97.90,54.57,30.140,0.000,0.2976,4.269,3.0,4.5,352,55.13,58.54,,,,,,,,,,,,,,,,,,
10/22/20,18:45:00,100.0,1,98.00,54.60,30.146,0.000,0.2979,4.277,2.2,5.2,340,55.13,58.54,,,,,,,,,,,,,,,,,,
10/22/20,18:50:00,100.0,1,98.10,54.63,30.146,0.000,0.2970,4.278,3.0,4.5,350,55.13,58.54,,,,,,,,,,,,,,,,,,
10/22/20,18:55:00,100.0,1,98.10,54.54,30.146,0.000,0.2970,4.280,3.7,6.0,347,55.04,58.54,,,,,,,,,,,,,,,,,,
10/22/20,19:00:00,100.0,1,98.10,54.37,30.146,0.000,0.2976,4.280,3.7,6.7,3,54.86,58.54,,,,,,,,,,,,,,,,,,
10/22/20,19:05:00,100.0,1,98.30,54.42,30.146,0.000,0.2970,4.280,3.0,6.0,358,54.86,58.50,,,,,,,,,,,,,,,,,,
10/22/20,19:10:00,100.0,1,98.30,54.42,30.149,0.000,0.2970,4.280,3.0,5.2,352,54.86,58.50,,,,,,,,,,,,,,,,,,
10/22/20,19:15:00,100.0,1,98.40,54.36,30.149,0.000,0.2970,4.280,4.5,9.7,354,54.78,58.45,,,,,,,,,,,,,,,,,,
10/22/20,19:20:00,100.0,1,98.40,54.49,30.155,0.000,0.2976,4.278,3.7,8.2,341,54.91,58.45,,,,,,,,,,,,,,,,,,
10/22/20,19:25:00,100.0,1,98.50,54.56,30.157,0.000,0.2970,4.278,3.0,6.0,350,54.95,58.45,,,,,,,,,,,,,,,,,,
10/22/20,19:30:00,100.0,1,98.60,54.64,30.157,0.000,0.2970,4.278,3.7,6.7,350,54.99,58.45,,,,,,,,,,,,,,,,,,
10/22/20,19:35:00,100.0,1,98.60,54.50,30.157,0.000,0.2979,4.278,5.2,8.2,344,54.86,58.45,,,,,,,,,,,,,,,,,,
10/22/20,19:40:00,100.0,1,98.60,54.29,30.157,0.000,0.2976,4.265,6.0,8.2,333,54.65,58.41,,,,,,,,,,,,,,,,,,
10/22/20,19:45:00,100.0,1,98.50,54.17,30.157,0.000,0.2976,4.272,4.5,6.7,350,54.56,58.41,,,,,,,,,,,,,,,,,,
10/22/20,19:50:00,100.0,1,98.60,54.24,30.157,0.000,0.2976,4.274,4.5,6.0,341,54.60,58.37,,,,,,,,,,,,,,,,,,
10/22/20,19:55:00,100.0,1,98.70,54.32,30.157,0.000,0.2984,4.275,3.7,6.0,343,54.65,58.37,,,,,,,,,,,,,,,,,,
10/22/20,20:00:00,100.0,1,98.70,54.32,30.160,0.000,0.2979,4.275,3.7,7.5,344,54.65,58.37,,,,,,,,,,,,,,,,,,
10/22/20,20:05:00,100.0,1,98.70,54.23,30.157,0.000,0.2979,4.275,4.5,7.5,347,54.56,58.37,,,,,,,,,,,,,,,,,,
10/22/20,20:10:00,100.0,1,98.80,54.34,30.160,0.000,0.2976,4.275,3.7,6.0,334,54.65,58.37,,,,,,,,,,,,,,,,,,
10/22/20,20:15:00,100.0,1,98.80,54.34,30.160,0.000,0.2976,4.275,3.0,5.2,345,54.65,58.37,,,,,,,,,,,,,,,,,,
10/22/20,20:20:00,100.0,1,99.00,54.57,30.160,0.000,0.2970,4.275,2.2,4.5,327,54.82,58.32,,,,,,,,,,,,,,,,,,
10/22/20,20:25:00,100.0,1,99.00,54.57,30.160,0.000,0.2970,4.275,3.0,6.7,345,54.82,58.32,,,,,,,,,,,,,,,,,,
10/22/20,20:30:00,100.0,1,99.00,54.62,30.155,0.000,0.2973,4.274,3.0,4.5,337,54.86,58.32,,,,,,,,,,,,,,,,,,
10/22/20,20:35:00,100.0,1,99.00,54.62,30.157,0.000,0.2976,4.274,2.2,4.5,351,54.86,58.28,,,,,,,,,,,,,,,,,,
10/22/20,20:40:00,100.0,1,99.00,54.62,30.160,0.000,0.2970,4.254,4.5,6.7,347,54.86,58.28,,,,,,,,,,,,,,,,,,
10/22/20,20:45:00,100.0,1,98.90,54.63,30.160,0.000,0.2966,4.265,3.0,6.0,338,54.91,58.28,,,,,,,,,,,,,,,,,,
10/22/20,20:50:00,100.0,1,98.80,54.60,30.160,0.000,0.2973,4.268,2.2,4.5,1,54.91,58.28,,,,,,,,,,,,,,,,,,
10/22/20,20:55:00,100.0,1,98.80,54.65,30.163,0.000,0.2976,4.269,1.5,3.7,347,54.95,58.28,,,,,,,,,,,,,,,,,,
10/22/20,21:00:00,100.0,1,98.80,54.73,30.163,0.000,0.2979,4.269,2.2,3.7,0,55.04,58.24,,,,,,,,,,,,,,,,,,
10/22/20,21:05:00,100.0,1,98.80,54.73,30.163,0.000,0.2973,4.271,1.5,3.0,1,55.04,58.24,,,,,,,,,,,,,,,,,,
10/22/20,21:10:00,100.0,1,98.80,54.78,30.163,0.000,0.2979,4.271,3.0,4.5,355,55.08,58.24,,,,,,,,,,,,,,,,,,
10/22/20,21:15:00,100.0,1,98.70,54.79,30.163,0.000,0.2973,4.271,1.5,3.0,7,55.13,58.20,,,,,,,,,,,,,,,,,,
10/22/20,21:20:00,100.0,1,98.60,54.81,30.166,0.000,0.2966,4.271,2.2,3.7,347,55.17,58.20,,,,,,,,,,,,,,,,,,
10/22/20,21:25:00,100.0,1,98.60,54.85,30.169,0.000,0.2973,4.271,1.5,2.2,336,55.21,58.20,,,,,,,,,,,,,,,,,,
10/22/20,21:30:00,100.0,1,98.60,54.81,30.169,0.000,0.2973,4.271,1.5,2.2,0,55.17,58.20,,,,,,,,,,,,,,,,,,
10/22/20,21:35:00,100.0,1,98.60,54.90,30.169,0.000,0.2966,4.271,2.2,3.0,355,55.26,58.20,,,,,,,,,,,,,,,,,,
10/22/20,21:40:00,100.0,1,98.60,55.03,30.172,0.000,0.2966,4.256,2.2,3.7,316,55.39,58.15,,,,,,,,,,,,,,,,,,
10/22/20,21:45:00,100.0,1,98.50,55.04,30.175,0.000,0.2973,4.265,2.2,3.7,309,55.43,58.15,,,,,,,,,,,,,,,,,,
10/22/20,21:50:00,100.0,1,98.30,54.94,30.175,0.000,0.2963,4.266,2.2,4.5,350,55.39,58.15,,,,,,,,,,,,,,,,,,
10/22/20,21:55:00,100.0,1,98.20,54.87,30.178,0.000,0.2966,4.266,2.2,3.7,350,55.34,58.15,,,,,,,,,,,,,,,,,,
10/22/20,22:00:00,100.0,1,98.20,54.91,30.178,0.000,0.2979,4.268,1.5,3.7,351,55.39,58.15,,,,,,,,,,,,,,,,,,
10/22/20,22:05:00,100.0,1,98.20,55.04,30.178,0.000,0.2973,4.268,1.5,3.7,343,55.52,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:10:00,100.0,1,98.10,55.15,30.178,0.000,0.2973,4.268,1.5,3.7,336,55.65,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:15:00,100.0,1,97.90,55.00,30.178,0.000,0.2976,4.268,3.0,6.0,355,55.56,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:20:00,100.0,1,97.70,55.03,30.175,0.000,0.2970,4.268,2.2,4.5,352,55.65,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:25:00,100.0,1,97.60,55.01,30.169,0.000,0.2976,4.269,2.2,3.0,7,55.65,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:30:00,100.0,1,97.50,54.98,30.169,0.000,0.2973,4.268,1.5,3.0,1,55.65,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:35:00,100.0,1,97.40,55.04,30.166,0.000,0.2979,4.268,2.2,3.7,1,55.73,58.11,,,,,,,,,,,,,,,,,,
10/22/20,22:40:00,100.0,1,97.40,55.08,30.169,0.000,0.2973,4.253,1.5,3.0,357,55.78,58.07,,,,,,,,,,,,,,,,,,
10/22/20,22:45:00,100.0,1,97.30,55.09,30.166,0.000,0.2970,4.260,2.2,3.7,348,55.82,58.07,,,,,,,,,,,,,,,,,,
10/22/20,22:50:00,100.0,1,97.20,55.11,30.166,0.000,0.2979,4.265,2.2,3.7,354,55.86,58.07,,,,,,,,,,,,,,,,,,
10/22/20,22:55:00,100.0,1,97.00,55.10,30.166,0.000,0.2970,4.265,1.5,3.0,1,55.91,58.07,,,,,,,,,,,,,,,,,,
10/22/20,23:00:00,100.0,1,97.10,55.12,30.163,0.000,0.2970,4.265,2.2,3.7,1,55.91,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:05:00,100.0,1,97.10,55.17,30.160,0.000,0.2973,4.266,2.2,4.5,355,55.95,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:10:00,100.0,1,96.90,55.20,30.160,0.000,0.2963,4.266,3.0,4.5,352,56.04,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:15:00,100.0,1,96.80,55.17,30.160,0.000,0.2963,4.266,2.2,3.7,347,56.04,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:20:00,100.0,1,96.80,55.21,30.160,0.000,0.2973,4.265,3.7,6.0,338,56.08,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:25:00,100.0,1,96.80,55.17,30.160,0.000,0.2970,4.266,3.7,6.0,350,56.04,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:30:00,100.0,1,96.80,55.17,30.160,0.000,0.2976,4.266,3.0,4.5,340,56.04,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:35:00,100.0,1,97.00,55.18,30.157,0.000,0.2976,4.266,3.7,6.0,347,55.99,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:40:00,100.0,1,97.10,55.21,30.155,0.000,0.2979,4.251,3.7,6.0,343,55.99,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:45:00,100.0,1,97.20,55.28,30.157,0.000,0.2970,4.260,3.7,6.7,350,56.04,58.02,,,,,,,,,,,,,,,,,,
10/22/20,23:50:00,100.0,1,97.20,55.28,30.157,0.000,0.2970,4.260,3.0,4.5,357,56.04,57.98,,,,,,,,,,,,,,,,,,
10/22/20,23:55:00,100.0,1,97.20,55.28,30.155,0.000,0.2976,4.262,3.0,5.2,355,56.04,57.98,,,,,,,,,,,,,,,,,,
10/23/20,00:00:00,100.0,1,97.20,55.28,30.155,0.000,0.2970,4.262,3.0,5.2,347,56.04,57.98,,,,,,,,,,,,,,,,,,
10/23/20,00:05:00,100.0,1,97.10,55.34,30.155,0.000,0.2970,4.263,3.7,6.7,348,56.12,57.98,,,,,,,,,,,,,,,,,,
10/23/20,00:10:00,100.0,1,97.10,55.47,30.152,0.000,0.2966,4.263,3.7,6.0,347,56.25,57.98,,,,,,,,,,,,,,,,,,
10/23/20,00:15:00,100.0,1,96.80,55.34,30.152,0.000,0.2963,4.263,4.5,6.7,348,56.21,57.98,,,,,,,,,,,,,,,,,,
10/23/20,00:20:00,100.0,1,96.70,55.31,30.149,0.000,0.2976,4.263,4.5,6.7,344,56.21,57.98,,,,,,,,,,,,,,,,,,
10/23/20,00:25:00,100.0,1,96.60,55.20,30.149,0.000,0.2970,4.263,4.5,6.7,351,56.12,57.94,,,,,,,,,,,,,,,,,,
10/23/20,00:30:00,100.0,1,96.60,55.20,30.149,0.000,0.2976,4.263,3.7,6.0,352,56.12,57.94,,,,,,,,,,,,,,,,,,
10/23/20,00:35:00,100.0,1,96.80,55.25,30.149,0.000,0.2970,4.263,3.7,5.2,352,56.12,57.94,,,,,,,,,,,,,,,,,,
10/23/20,00:40:00,100.0,1,96.80,55.25,30.149,0.000,0.2970,4.250,3.0,5.2,352,56.12,57.94,,,,,,,,,,,,,,,,,,
10/23/20,00:45:00,100.0,1,97.00,55.44,30.149,0.000,0.2976,4.257,3.0,6.7,344,56.25,57.94,,,,,,,,,,,,,,,,,,
10/23/20,00:50:00,100.0,1,96.90,55.37,30.149,0.000,0.2976,4.260,3.0,5.2,351,56.21,57.94,,,,,,,,,,,,,,,,,,
10/23/20,00:55:00,100.0,1,97.00,55.31,30.149,0.000,0.2970,4.260,3.0,4.5,347,56.12,57.94,,,,,,,,,,,,,,,,,,
10/23/20,01:00:00,100.0,1,97.20,55.37,30.149,0.000,0.2966,4.260,3.0,4.5,350,56.12,57.94,,,,,,,,,,,,,,,,,,
10/23/20,01:05:00,100.0,1,97.30,55.35,30.149,0.000,0.2963,4.260,3.7,5.2,345,56.08,57.94,,,,,,,,,,,,,,,,,,
10/23/20,01:10:00,100.0,1,97.40,55.34,30.149,0.000,0.2973,4.260,3.7,6.0,343,56.04,57.94,,,,,,,,,,,,,,,,,,
10/23/20,01:15:00,100.0,1,97.50,55.37,30.146,0.000,0.2970,4.260,3.7,8.2,340,56.04,57.94,,,,,,,,,,,,,,,,,,
10/23/20,01:20:00,100.0,1,97.60,55.39,30.143,0.000,0.2976,4.260,6.0,8.2,347,56.04,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:25:00,100.0,1,97.80,55.45,30.143,0.000,0.2970,4.260,4.5,6.7,341,56.04,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:30:00,100.0,1,97.80,55.49,30.140,0.000,0.2966,4.260,4.5,6.7,341,56.08,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:35:00,100.0,1,97.90,55.52,30.143,0.000,0.2973,4.260,3.7,7.5,351,56.08,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:40:00,100.0,1,98.00,55.55,30.143,0.000,0.2966,4.247,3.0,6.0,347,56.08,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:45:00,100.0,1,98.00,55.59,30.140,0.000,0.2959,4.256,3.0,4.5,350,56.12,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:50:00,100.0,1,98.00,55.64,30.137,0.000,0.2963,4.257,3.0,6.7,351,56.17,57.89,,,,,,,,,,,,,,,,,,
10/23/20,01:55:00,100.0,1,98.00,55.64,30.137,0.000,0.2959,4.259,3.7,7.5,357,56.17,57.89,,,,,,,,,,,,,,,,,,
10/23/20,02:00:00,100.0,1,97.90,55.61,30.137,0.000,0.2966,4.259,3.0,4.5,0,56.17,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:05:00,100.0,1,97.80,55.62,30.137,0.000,0.2959,4.259,3.0,5.2,357,56.21,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:10:00,100.0,1,97.80,55.62,30.137,0.000,0.2973,4.259,4.5,7.5,358,56.21,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:15:00,100.0,1,97.60,55.57,30.134,0.000,0.2966,4.259,3.0,5.2,352,56.21,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:20:00,100.0,1,97.50,55.50,30.134,0.000,0.2966,4.260,3.0,5.2,358,56.17,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:25:00,100.0,1,97.40,55.42,30.134,0.000,0.2970,4.259,3.0,4.5,8,56.12,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:30:00,100.0,1,97.30,55.40,30.134,0.000,0.2966,4.259,3.7,6.7,1,56.12,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:35:00,100.0,1,97.30,55.35,30.134,0.000,0.2976,4.259,3.0,5.2,1,56.08,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:40:00,100.0,1,97.30,55.35,30.131,0.000,0.2966,4.245,2.2,3.7,6,56.08,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:45:00,100.0,1,97.40,55.42,30.131,0.000,0.2976,4.254,2.2,4.5,357,56.12,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:50:00,100.0,1,97.30,55.35,30.131,0.000,0.2966,4.256,3.7,6.7,358,56.08,57.85,,,,,,,,,,,,,,,,,,
10/23/20,02:55:00,100.0,1,97.40,55.34,30.128,0.000,0.2966,4.257,3.0,4.5,10,56.04,57.85,,,,,,,,,,,,,,,,,,
10/23/20,03:00:00,100.0,1,97.40,55.29,30.128,0.000,0.2973,4.257,3.0,3.7,13,55.99,57.85,,,,,,,,,,,,,,,,,,
10/23/20,03:05:00,100.0,1,97.50,55.32,30.128,0.000,0.2966,4.257,3.0,4.5,7,55.99,57.85,,,,,,,,,,,,,,,,,,
10/23/20,03:10:00,100.0,1,97.60,55.35,30.128,0.000,0.2973,4.257,2.2,4.5,0,55.99,57.85,,,,,,,,,,,,,,,,,,
10/23/20,03:15:00,100.0,1,97.80,55.41,30.128,0.000,0.2963,4.257,3.0,5.2,3,55.99,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:20:00,100.0,1,97.80,55.36,30.125,0.000,0.2973,4.257,3.0,4.5,352,55.95,57.85,,,,,,,,,,,,,,,,,,
10/23/20,03:25:00,100.0,1,98.00,55.33,30.125,0.000,0.2966,4.257,3.0,6.0,358,55.86,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:30:00,100.0,1,98.00,55.16,30.122,0.000,0.2966,4.257,3.0,6.0,0,55.69,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:35:00,100.0,1,98.20,55.17,30.122,0.000,0.2973,4.257,3.0,4.5,355,55.65,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:40:00,100.0,1,98.30,55.16,30.122,0.000,0.2966,4.244,2.2,4.5,3,55.60,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:45:00,100.0,1,98.50,55.21,30.119,0.000,0.2973,4.253,1.5,3.7,1,55.60,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:50:00,100.0,1,98.60,55.29,30.119,0.000,0.2963,4.254,2.2,4.5,15,55.65,57.81,,,,,,,,,,,,,,,,,,
10/23/20,03:55:00,100.0,1,98.70,55.27,30.119,0.000,0.2970,4.256,1.5,3.7,10,55.60,57.81,,,,,,,,,,,,,,,,,,
10/23/20,04:00:00,100.0,1,98.70,55.27,30.116,0.000,0.2973,4.256,0.7,2.2,3,55.60,57.81,,,,,,,,,,,,,,,,,,
10/23/20,04:05:00,100.0,1,98.80,55.26,30.113,0.000,0.2966,4.256,1.5,3.7,1,55.56,57.81,,,,,,,,,,,,,,,,,,
10/23/20,04:10:00,100.0,1,98.80,55.17,30.116,0.000,0.2970,4.257,3.0,5.2,13,55.47,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:15:00,100.0,1,98.90,55.15,30.116,0.000,0.2966,4.256,2.2,3.7,11,55.43,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:20:00,100.0,1,98.90,55.15,30.116,0.000,0.2966,4.256,2.2,4.5,4,55.43,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:25:00,100.0,1,98.90,55.15,30.113,0.000,0.2973,4.256,3.0,4.5,7,55.43,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:30:00,100.0,1,99.10,55.25,30.116,0.000,0.2966,4.256,1.5,3.0,14,55.47,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:35:00,100.0,1,99.10,55.30,30.119,0.000,0.2966,4.256,1.5,2.2,1,55.52,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:40:00,100.0,1,99.10,55.34,30.119,0.000,0.2963,4.241,1.5,2.2,3,55.56,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:45:00,100.0,1,99.10,55.43,30.119,0.000,0.2973,4.251,1.5,3.0,4,55.65,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:50:00,100.0,1,99.10,55.47,30.119,0.000,0.2970,4.251,1.5,3.0,350,55.69,57.76,,,,,,,,,,,,,,,,,,
10/23/20,04:55:00,100.0,1,99.10,55.47,30.119,0.000,0.2955,4.253,1.5,3.0,352,55.69,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:00:00,100.0,1,99.10,55.47,30.116,0.000,0.2963,4.253,1.5,3.0,350,55.69,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:05:00,100.0,1,99.10,55.56,30.116,0.000,0.2955,4.253,1.5,3.7,355,55.78,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:10:00,100.0,1,99.10,55.51,30.119,0.000,0.2959,4.254,1.5,2.2,0,55.73,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:15:00,100.0,1,99.10,55.60,30.122,0.000,0.2955,4.254,1.5,3.0,0,55.82,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:20:00,100.0,1,98.90,55.46,30.125,0.000,0.2966,4.254,2.2,3.0,4,55.73,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:25:00,100.0,1,98.90,55.46,30.125,0.000,0.2966,4.254,1.5,2.2,0,55.73,57.76,,,,,,,,,,,,,,,,,,
10/23/20,05:30:00,100.0,1,98.90,55.46,30.125,0.000,0.2963,4.254,2.2,3.0,354,55.73,57.72,,,,,,,,,,,,,,,,,,
10/23/20,05:35:00,100.0,1,98.90,55.50,30.128,0.000,0.2973,4.254,2.2,3.7,340,55.78,57.72,,,,,,,,,,,,,,,,,,
10/23/20,05:40:00,100.0,1,98.70,55.49,30.131,0.000,0.2963,4.224,3.0,3.7,345,55.82,57.72,,,,,,,,,,,,,,,,,,
10/23/20,05:45:00,100.0,1,98.70,55.62,30.134,0.000,0.2966,4.245,2.2,5.2,351,55.95,57.72,,,,,,,,,,,,,,,,,,
10/23/20,05:50:00,100.0,1,98.70,55.49,30.137,0.000,0.2963,4.247,2.2,3.7,343,55.82,57.72,,,,,,,,,,,,,,,,,,
10/23/20,05:55:00,100.0,1,98.70,55.49,30.137,0.000,0.2970,4.250,1.5,2.2,355,55.82,57.72,,,,,,,,,,,,,,,,,,
10/23/20,06:00:00,100.0,1,98.80,55.56,30.140,0.000,0.2963,4.251,1.5,3.0,357,55.86,57.72,,,,,,,,,,,,,,,,,,
10/23/20,06:05:00,100.0,1,98.90,55.67,30.143,0.000,0.2966,4.251,2.2,3.7,355,55.95,57.72,,,,,,,,,,,,,,,,,,
10/23/20,06:10:00,100.0,1,98.90,55.72,30.140,0.000,0.2973,4.251,2.2,5.2,357,55.99,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:15:00,100.0,1,99.10,55.82,30.143,0.000,0.2963,4.251,2.2,3.7,357,56.04,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:20:00,100.0,1,99.20,55.93,30.143,0.000,0.2966,4.251,2.2,3.7,354,56.12,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:25:00,100.0,1,99.30,56.00,30.143,0.000,0.2973,4.253,2.2,3.7,354,56.17,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:30:00,100.0,1,99.30,56.04,30.146,0.000,0.2966,4.251,2.2,4.5,347,56.21,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:35:00,100.0,1,99.40,56.03,30.149,0.000,0.2973,4.251,3.0,4.5,351,56.17,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:40:00,100.0,1,99.40,56.12,30.149,0.000,0.2963,4.236,3.0,4.5,348,56.25,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:45:00,100.0,1,99.40,56.03,30.149,0.000,0.2976,4.247,3.0,6.0,351,56.17,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:50:00,100.0,1,99.50,56.14,30.149,0.000,0.2970,4.248,3.0,5.2,333,56.25,57.68,,,,,,,,,,,,,,,,,,
10/23/20,06:55:00,100.0,1,99.50,56.10,30.149,0.000,0.2970,4.250,3.0,6.0,338,56.21,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:00:00,100.0,1,99.60,56.08,30.152,0.000,0.2966,4.251,2.2,4.5,350,56.17,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:05:00,100.0,1,99.60,56.17,30.155,0.000,0.2970,4.251,3.0,6.0,340,56.25,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:10:00,100.0,1,99.60,56.17,30.152,0.000,0.2966,4.251,3.0,5.2,331,56.25,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:15:00,100.0,2,99.60,56.13,30.155,0.000,0.2966,4.251,3.0,6.0,351,56.21,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:20:00,100.0,4,99.60,56.21,30.155,0.000,0.2970,4.251,3.0,5.2,345,56.30,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:25:00,100.0,7,99.60,56.17,30.155,0.000,0.2963,4.251,3.0,4.5,350,56.25,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:30:00,100.0,11,99.60,56.21,30.157,0.000,0.2973,4.253,2.2,4.5,348,56.30,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:35:00,100.0,14,99.60,56.26,30.157,0.000,0.2963,4.254,2.2,3.7,354,56.34,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:40:00,100.0,18,99.50,56.32,30.160,0.000,0.2970,4.236,2.2,4.5,352,56.43,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:45:00,100.0,19,99.50,56.40,30.160,0.000,0.2963,4.253,2.2,4.5,0,56.51,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:50:00,100.0,24,99.40,56.46,30.163,0.000,0.2963,4.257,2.2,3.7,4,56.60,57.68,,,,,,,,,,,,,,,,,,
10/23/20,07:55:00,100.0,29,99.30,56.56,30.163,0.000,0.2970,4.260,1.5,3.7,4,56.73,57.68,,,,,,,,,,,,,,,,,,
10/23/20,08:00:00,100.0,31,99.20,56.62,30.166,0.000,0.2970,4.265,2.2,3.7,7,56.81,57.68,,,,,,,,,,,,,,,,,,
10/23/20,08:05:00,100.0,34,99.10,56.72,30.166,0.000,0.2963,4.269,1.5,3.0,355,56.94,57.68,,,,,,,,,,,,,,,,,,
